agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
49,Vaccinated,adult,9,9,H_12,9,9,6,11,home
50,Susceptible,child,9,9,H_12,9,9,5,5,home
51,Susceptible,adult,9,9,H_12,9,9,17,12,home
52,Susceptible,adult,8,17,H_13,8,17,13,5,home
53,Susceptible,senior,8,17,H_13,8,17,6,14,home
54,Susceptible,senior,8,17,H_13,8,17,15,1,home
55,Susceptible,adult,8,17,H_13,8,17,11,7,home
56,Susceptible,adult,5,5,H_14,5,5,7,16,home
57,Susceptible,adult,5,5,H_14,5,5,7,13,home
58,Susceptible,senior,5,5,H_14,5,5,7,0,home
59,Vaccinated,adult,5,5,H_14,5,5,1,16,home
60,Susceptible,child,9,6,H_15,9,6,15,15,home
61,Vaccinated,child,9,6,H_15,9,6,5,5,home
62,Susceptible,child,9,6,H_15,9,6,15,15,home
63,Susceptible,adult,9,6,H_15,9,6,4,18,home
64,Susceptible,adult,16,5,H_16,16,5,19,3,home
65,Susceptible,adult,16,5,H_16,16,5,14,3,home
66,Susceptible,adult,16,5,H_16,16,5,0,13,home
67,Susceptible,child,16,5,H_16,16,5,5,5,home
68,Susceptible,adult,9,0,H_17,9,0,0,10,home
69,Susceptible,adult,9,0,H_17,9,0,16,13,home
70,Vaccinated,adult,9,0,H_17,9,0,13,8,home
71,Susceptible,child,9,0,H_17,9,0,5,5,home
72,Susceptible,adult,12,6,H_18,12,6,3,14,home
73,Susceptible,child,12,6,H_18,12,6,5,5,home
74,Susceptible,adult,12,6,H_18,12,6,2,13,home
75,Susceptible,child,12,6,H_18,12,6,15,15,home
76,Susceptible,child,4,2,H_19,4,2,5,5,home
77,Susceptible,adult,4,2,H_19,4,2,19,14,home
78,Susceptible,adult,4,2,H_19,4,2,1,18,home
79,Susceptible,child,4,2,H_19,4,2,5,5,home
80,Susceptible,adult,10,14,H_20,10,14,12,14,home
81,Susceptible,senior,10,14,H_20,10,14,0,16,home
82,Susceptible,senior,10,14,H_20,10,14,13,12,home
83,Susceptible,adult,10,14,H_20,10,14,8,14,home
84,Susceptible,child,2,10,H_21,2,10,5,5,home
85,Susceptible,child,2,10,H_21,2,10,15,15,home
86,Susceptible,adult,2,10,H_21,2,10,3,13,home
87,Susceptible,child,2,10,H_21,2,10,15,15,home
88,Susceptible,senior,13,16,H_22,13,16,12,10,home
89,Susceptible,adult,13,16,H_22,13,16,1,18,home
90,Susceptible,child,13,16,H_22,13,16,5,5,home
91,Vaccinated,child,13,16,H_22,13,16,15,15,home
92,Vaccinated,adult,16,7,H_23,16,7,1,4,home
93,Vaccinated,adult,16,7,H_23,16,7,19,15,home
94,Susceptible,adult,16,7,H_23,16,7,9,13,home
95,Susceptible,child,16,7,H_23,16,7,15,15,home
96,Susceptible,adult,3,1,H_24,3,1,14,6,home
97,Vaccinated,adult,3,1,H_24,3,1,4,10,home
98,Susceptible,adult,3,1,H_24,3,1,6,18,home
99,Susceptible,adult,3,1,H_24,3,1,7,16,home
