agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
46,Susceptible,adult,17,9,H_11,17,9,13,9,home
47,Vaccinated,child,17,9,H_11,17,9,5,5,home
48,Susceptible,adult,2,9,H_12,2,9,13,8,home
49,Vaccinated,adult,2,9,H_12,2,9,14,15,home
50,Susceptible,adult,2,9,H_12,2,9,14,2,home
51,Susceptible,adult,2,9,H_12,2,9,2,2,home
52,Susceptible,senior,1,7,H_13,1,7,4,8,home
53,Susceptible,adult,1,7,H_13,1,7,8,17,home
54,Susceptible,adult,1,7,H_13,1,7,17,13,home
55,Susceptible,senior,1,7,H_13,1,7,5,7,home
56,Susceptible,adult,12,18,H_14,12,18,1,8,home
57,Susceptible,child,12,18,H_14,12,18,15,15,home
58,Susceptible,child,12,18,H_14,12,18,5,5,home
59,Vaccinated,child,12,18,H_14,12,18,5,5,home
60,Susceptible,adult,1,2,H_15,1,2,12,14,home
61,Vaccinated,senior,1,2,H_15,1,2,4,18,home
62,Susceptible,senior,1,2,H_15,1,2,9,14,home
63,Susceptible,senior,1,2,H_15,1,2,13,1,home
64,Susceptible,adult,2,19,H_16,2,19,14,14,home
65,Susceptible,adult,2,19,H_16,2,19,6,2,home
66,Susceptible,adult,2,19,H_16,2,19,1,17,home
67,Susceptible,senior,2,19,H_16,2,19,14,6,home
68,Susceptible,child,17,19,H_17,17,19,5,5,home
69,Susceptible,adult,17,19,H_17,17,19,5,8,home
70,Vaccinated,adult,17,19,H_17,17,19,18,0,home
71,Susceptible,adult,17,19,H_17,17,19,10,4,home
72,Susceptible,child,5,0,H_18,5,0,5,5,home
73,Susceptible,child,5,0,H_18,5,0,15,15,home
74,Susceptible,adult,5,0,H_18,5,0,3,18,home
75,Susceptible,adult,5,0,H_18,5,0,1,13,home
76,Susceptible,child,10,5,H_19,10,5,5,5,home
77,Susceptible,senior,10,5,H_19,10,5,9,7,home
78,Susceptible,adult,10,5,H_19,10,5,6,6,home
79,Susceptible,child,10,5,H_19,10,5,5,5,home
80,Susceptible,adult,4,7,H_20,4,7,3,12,home
81,Susceptible,child,4,7,H_20,4,7,5,5,home
82,Susceptible,child,4,7,H_20,4,7,15,15,home
83,Susceptible,adult,4,7,H_20,4,7,8,12,home
84,Susceptible,adult,2,17,H_21,2,17,19,5,home
85,Susceptible,child,2,17,H_21,2,17,15,15,home
86,Susceptible,child,2,17,H_21,2,17,5,5,home
87,Susceptible,adult,2,17,H_21,2,17,17,6,home
88,Susceptible,adult,18,19,H_22,18,19,4,11,home
89,Susceptible,adult,18,19,H_22,18,19,8,16,home
90,Susceptible,adult,18,19,H_22,18,19,17,1,home
91,Vaccinated,adult,18,19,H_22,18,19,4,4,home
92,Vaccinated,senior,2,4,H_23,2,4,18,5,home
93,Vaccinated,adult,2,4,H_23,2,4,13,1,home
94,Susceptible,senior,2,4,H_23,2,4,4,1,home
95,Susceptible,adult,2,4,H_23,2,4,1,17,home
96,Susceptible,adult,10,0,H_24,10,0,9,2,home
97,Vaccinated,adult,10,0,H_24,10,0,2,17,home
98,Susceptible,adult,10,0,H_24,10,0,16,10,home
99,Susceptible,child,10,0,H_24,10,0,5,5,home
