agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
66,Susceptible,senior,7,18,H_16,7,18,12,7,home
67,Susceptible,adult,7,18,H_16,7,18,1,16,home
68,Susceptible,adult,3,8,H_17,3,8,5,18,home
69,Susceptible,adult,3,8,H_17,3,8,8,10,home
70,Vaccinated,adult,3,8,H_17,3,8,19,15,home
71,Susceptible,adult,3,8,H_17,3,8,6,16,home
72,Susceptible,child,12,4,H_18,12,4,15,15,home
73,Susceptible,adult,12,4,H_18,12,4,19,6,home
74,Susceptible,child,12,4,H_18,12,4,15,15,home
75,Susceptible,adult,12,4,H_18,12,4,8,2,home
76,Susceptible,child,18,3,H_19,18,3,5,5,home
77,Susceptible,adult,18,3,H_19,18,3,18,9,home
78,Susceptible,adult,18,3,H_19,18,3,7,17,home
79,Susceptible,adult,18,3,H_19,18,3,14,11,home
80,Susceptible,adult,11,17,H_20,11,17,5,12,home
81,Susceptible,adult,11,17,H_20,11,17,17,19,home
82,Susceptible,child,11,17,H_20,11,17,15,15,home
83,Susceptible,adult,11,17,H_20,11,17,10,0,home
84,Susceptible,adult,10,17,H_21,10,17,16,6,home
85,Susceptible,adult,10,17,H_21,10,17,9,2,home
86,Susceptible,adult,10,17,H_21,10,17,19,10,home
87,Susceptible,child,10,17,H_21,10,17,15,15,home
88,Susceptible,adult,18,10,H_22,18,10,1,6,home
89,Susceptible,adult,18,10,H_22,18,10,17,10,home
90,Susceptible,adult,18,10,H_22,18,10,8,5,home
91,Vaccinated,adult,18,10,H_22,18,10,3,15,home
92,Vaccinated,senior,15,12,H_23,15,12,0,18,home
93,Vaccinated,child,15,12,H_23,15,12,15,15,home
94,Susceptible,adult,15,12,H_23,15,12,5,14,home
95,Susceptible,child,15,12,H_23,15,12,15,15,home
96,Susceptible,adult,3,15,H_24,3,15,7,13,home
97,Vaccinated,child,3,15,H_24,3,15,5,5,home
98,Susceptible,adult,3,15,H_24,3,15,13,0,home
99,Susceptible,adult,3,15,H_24,3,15,4,9,home
