agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
36,Susceptible,adult,17,8,H_9,17,8,0,19,home
37,Susceptible,adult,17,8,H_9,17,8,11,1,home
38,Susceptible,adult,17,8,H_9,17,8,12,10,home
39,Susceptible,senior,17,8,H_9,17,8,9,11,home
40,Susceptible,adult,4,16,H_10,4,16,18,11,home
41,Susceptible,adult,4,16,H_10,4,16,2,4,home
42,Susceptible,adult,4,16,H_10,4,16,12,11,home
43,Susceptible,adult,4,16,H_10,4,16,6,0,home
44,Vaccinated,senior,10,6,H_11,10,6,18,13,home
45,Susceptible,adult,10,6,H_11,10,6,6,16,home
46,Susceptible,senior,10,6,H_11,10,6,15,2,home
47,Vaccinated,child,10,6,H_11,10,6,15,15,home
48,Susceptible,child,6,6,H_12,6,6,5,5,home
49,Vaccinated,child,6,6,H_12,6,6,15,15,home
50,Susceptible,child,6,6,H_12,6,6,15,15,home
51,Susceptible,adult,6,6,H_12,6,6,11,11,home
52,Susceptible,adult,2,13,H_13,2,13,14,5,home
53,Susceptible,senior,2,13,H_13,2,13,3,3,home
54,Susceptible,child,2,13,H_13,2,13,5,5,home
55,Susceptible,adult,2,13,H_13,2,13,6,13,home
56,Susceptible,adult,7,8,H_14,7,8,19,3,home
57,Susceptible,child,7,8,H_14,7,8,15,15,home
58,Susceptible,adult,7,8,H_14,7,8,8,17,home
59,Vaccinated,adult,7,8,H_14,7,8,16,8,home
60,Susceptible,child,11,19,H_15,11,19,15,15,home
61,Vaccinated,adult,11,19,H_15,11,19,7,17,home
62,Susceptible,adult,11,19,H_15,11,19,15,19,home
63,Susceptible,senior,11,19,H_15,11,19,2,8,home
64,Susceptible,adult,19,6,H_16,19,6,10,3,home
65,Susceptible,adult,19,6,H_16,19,6,1,9,home
66,Susceptible,adult,19,6,H_16,19,6,6,0,home
67,Susceptible,adult,19,6,H_16,19,6,16,13,home
68,Susceptible,child,2,11,H_17,2,11,5,5,home
69,Susceptible,child,2,11,H_17,2,11,15,15,home
70,Vaccinated,adult,2,11,H_17,2,11,4,18,home
71,Susceptible,adult,2,11,H_17,2,11,15,10,home
72,Susceptible,child,3,9,H_18,3,9,15,15,home
73,Susceptible,adult,3,9,H_18,3,9,13,13,home
74,Susceptible,adult,3,9,H_18,3,9,10,17,home
75,Susceptible,adult,3,9,H_18,3,9,0,19,home
76,Susceptible,adult,17,11,H_19,17,11,17,12,home
77,Susceptible,adult,17,11,H_19,17,11,18,6,home
78,Susceptible,senior,17,11,H_19,17,11,15,6,home
79,Susceptible,adult,17,11,H_19,17,11,7,10,home
80,Susceptible,adult,14,8,H_20,14,8,3,11,home
81,Susceptible,adult,14,8,H_20,14,8,3,8,home
82,Susceptible,child,14,8,H_20,14,8,15,15,home
83,Susceptible,senior,14,8,H_20,14,8,11,9,home
84,Susceptible,adult,6,10,H_21,6,10,14,5,home
85,Susceptible,adult,6,10,H_21,6,10,10,1,home
86,Susceptible,child,6,10,H_21,6,10,15,15,home
87,Susceptible,child,6,10,H_21,6,10,5,5,home
88,Susceptible,child,6,12,H_22,6,12,15,15,home
89,Susceptible,child,6,12,H_22,6,12,15,15,home
90,Susceptible,adult,6,12,H_22,6,12,18,6,home
91,Vaccinated,child,6,12,H_22,6,12,5,5,home
92,Vaccinated,adult,18,11,H_23,18,11,5,18,home
93,Vaccinated,adult,18,11,H_23,18,11,17,2,home
94,Susceptible,child,18,11,H_23,18,11,15,15,home
95,Susceptible,adult,18,11,H_23,18,11,6,0,home
96,Susceptible,adult,13,12,H_24,13,12,0,0,home
97,Vaccinated,adult,13,12,H_24,13,12,0,15,home
98,Susceptible,child,13,12,H_24,13,12,5,5,home
99,Susceptible,adult,13,12,H_24,13,12,17,11,home
