agent_id,state,age_group,x,y,household_id,home_x,home_y,work_x,work_y,current_location_type
54,Susceptible,senior,18,0,H_13,18,0,11,4,home
55,Susceptible,adult,18,0,H_13,18,0,6,7,home
56,Susceptible,child,11,2,H_14,11,2,5,5,home
57,Susceptible,adult,11,2,H_14,11,2,9,3,home
58,Susceptible,adult,11,2,H_14,11,2,5,2,home
59,Vaccinated,adult,11,2,H_14,11,2,15,3,home
60,Susceptible,child,14,13,H_15,14,13,15,15,home
61,Vaccinated,adult,14,13,H_15,14,13,15,19,home
62,Susceptible,adult,14,13,H_15,14,13,15,12,home
63,Susceptible,adult,14,13,H_15,14,13,5,6,home
64,Susceptible,adult,19,10,H_16,19,10,16,0,home
65,Susceptible,child,19,10,H_16,19,10,15,15,home
66,Susceptible,adult,19,10,H_16,19,10,16,17,home
67,Susceptible,adult,19,10,H_16,19,10,8,1,home
68,Susceptible,adult,15,4,H_17,15,4,7,17,home
69,Susceptible,senior,15,4,H_17,15,4,9,19,home
70,Vaccinated,senior,15,4,H_17,15,4,8,13,home
71,Susceptible,adult,15,4,H_17,15,4,0,11,home
72,Susceptible,child,11,16,H_18,11,16,5,5,home
73,Susceptible,adult,11,16,H_18,11,16,16,16,home
74,Susceptible,adult,11,16,H_18,11,16,8,17,home
75,Susceptible,adult,11,16,H_18,11,16,7,13,home
76,Susceptible,adult,19,0,H_19,19,0,4,5,home
77,Susceptible,adult,19,0,H_19,19,0,17,1,home
78,Susceptible,adult,19,0,H_19,19,0,17,10,home
79,Susceptible,child,19,0,H_19,19,0,15,15,home
80,Susceptible,child,17,3,H_20,17,3,15,15,home
81,Susceptible,child,17,3,H_20,17,3,5,5,home
82,Susceptible,adult,17,3,H_20,17,3,14,1,home
83,Susceptible,child,17,3,H_20,17,3,15,15,home
84,Susceptible,adult,6,17,H_21,6,17,2,7,home
85,Susceptible,adult,6,17,H_21,6,17,6,1,home
86,Susceptible,adult,6,17,H_21,6,17,5,1,home
87,Susceptible,adult,6,17,H_21,6,17,10,12,home
88,Susceptible,adult,18,16,H_22,18,16,5,5,home
89,Susceptible,adult,18,16,H_22,18,16,11,10,home
90,Susceptible,adult,18,16,H_22,18,16,16,6,home
91,Vaccinated,senior,18,16,H_22,18,16,8,17,home
92,Vaccinated,child,11,17,H_23,11,17,15,15,home
93,Vaccinated,adult,11,17,H_23,11,17,19,16,home
94,Susceptible,adult,11,17,H_23,11,17,16,5,home
95,Susceptible,adult,11,17,H_23,11,17,7,16,home
96,Susceptible,adult,4,2,H_24,4,2,11,14,home
97,Vaccinated,child,4,2,H_24,4,2,5,5,home
98,Susceptible,child,4,2,H_24,4,2,15,15,home
99,Susceptible,adult,4,2,H_24,4,2,13,6,home
